energy100,energy110,energy111,energy012,energy112,area100,area110,area111,area012,area112
1,1.116525481,1.209716782,1.109722913,1.220237709,0.331162149,0.235436286,0.087800054,0.315422766,0.030178745
1,1.132798794,1.073871357,1.098252712,1.043796474,0.233423992,0.030629168,0.024684142,0.106496448,0.604766251
1,1.070362141,1.145541244,1.112525852,1.176688165,0.347870708,0.418234886,0.113964445,0.068453307,0.051476654
1,1.2850072,1.351319343,1.246435144,1.340408258,0.682824649,0.10592554,0.076461082,0.079172812,0.055615916
1,1.088356759,1.061430096,1.066902666,1.04284271,0.206460061,0.074329508,0.045592239,0.191024793,0.4825934
1,0.842726162,0.840976104,0.90524164,0.942561028,0.001340696,0.406122679,0.27752704,0.313269017,0.001740567
1,1.092698519,1.202389161,1.062363235,1.176646003,0.213258185,0.130266276,0.039837009,0.552757025,0.063881505
1,0.91541055,1.059927866,0.943436135,1.050308405,0.023112459,0.477506663,0.024532355,0.468469827,0.006378696
1,0.922571739,0.972182824,0.99988877,1.035577019,0.104406775,0.544942945,0.153193349,0.16514018,0.03231675
1,0.930766236,0.772294966,0.928872057,0.925572875,0.013442514,0.014036323,0.687156792,0.284291439,0.001072932
1,1.196279521,1.241625511,1.1636427,1.238669892,0.463232674,0.109725319,0.089574914,0.231059055,0.106408038
1,1.084037043,1.235893507,1.083361737,1.228974082,0.262342749,0.309580327,0.03892846,0.38239858,0.006749884
1,0.785991727,0.82582145,0.918248546,0.907040275,0.006864799,0.764692764,0.156888435,0.070362792,0.001191209
1,1.06117678,1.020165123,1.022641493,1.004487469,0.133503155,0.033967619,0.049967214,0.292900575,0.489661436
1,1.231312546,1.334617416,1.215827087,1.346877756,0.620458741,0.210575868,0.091601681,0.071735593,0.005628117
1,1.151456624,1.149129289,1.105505922,1.10247938,0.292247233,0.030580716,0.008578083,0.241896826,0.426697142
1,1.020146798,1.088477611,1.008380919,1.052117084,0.111894595,0.162662604,0.018008094,0.458015438,0.249419269
1,1.189509854,1.219307223,1.194384657,1.158482773,0.447678629,0.139064725,0.001714881,0.011897663,0.399644102
1,0.998200009,0.926946095,1.008151429,0.92340551,0.06750788,0.057970366,0.075242167,0.010516871,0.788762717
1,0.821542975,0.905348925,0.910105543,0.911319738,0.002808422,0.626273624,0.063943917,0.188323574,0.118650463
1,1.126007673,1.200281523,1.08971283,1.196460001,0.27763017,0.0962715,0.079661586,0.495468429,0.050968315
1,1.218507651,1.389338951,1.194994552,1.309902965,0.553197091,0.178960881,9.13E-09,0.15339545,0.114446569
1,1.07060522,0.974164332,1.073935171,1.063271909,0.236054841,0.106541834,0.394771276,0.167444533,0.095187515
1,1.037352617,1.161225387,1.096996319,1.157800866,0.310317323,0.538500652,0.050562449,0.036920937,0.063698639
1,1.141204676,1.235833406,1.139183536,1.22843058,0.408272312,0.251649112,0.068016594,0.18981663,0.082245351
1,0.875830313,0.986107203,0.928540237,0.977669574,0.012025411,0.532623251,0.041483188,0.342312183,0.071555968
1,0.788165347,0.823489404,0.916761644,0.901489893,0.006045293,0.726988717,0.16792231,0.07918221,0.01986147
1,1.067498648,1.127747639,1.07160057,1.119162136,0.243192182,0.236720769,0.070162678,0.273763973,0.176160399
1,1.031218575,1.034570736,1.059782035,0.99401853,0.159043328,0.141761799,0.009514247,0.045434067,0.644246559
1,1.092964991,1.206759068,1.09991741,1.198310443,0.308243034,0.307183028,0.057095166,0.267317785,0.060160986
1,1.11408469,1.190804695,1.138741462,1.169552168,0.391464808,0.304382914,0.048108673,0.059852784,0.196190821
1,0.970429704,0.978592429,1.045147808,1.060196126,0.195290477,0.438710684,0.236131864,0.072595472,0.057271502
1,1.137641994,1.037407098,1.135230304,1.073991218,0.297425476,0.083711014,0.219328598,0.045395428,0.354139485
1,1.23622065,1.107740101,1.185948122,1.096944031,0.345733734,0.006109745,0.063423261,0.022288674,0.562444585
1,0.847974803,0.823626854,0.911323668,0.901182679,0.00331063,0.345451214,0.297850772,0.238980114,0.114407269
1,1.263052154,1.415724663,1.212494637,1.379968486,0.603227997,0.071734702,0.032975234,0.268057193,0.024004874
1,0.965663354,1.019883509,0.960424832,1.005982869,0.041110239,0.193115173,0.056642748,0.522529166,0.186602675
1,1.155804014,1.144817345,1.147697964,1.18153825,0.413545281,0.15876523,0.187023558,0.141517515,0.099148416
1,0.971177091,0.966739562,1.039593748,0.974724076,0.132596223,0.270244835,0.111815569,0.025641516,0.459701857
1,1.298535529,1.233081237,1.239385344,1.210903531,0.551818245,0.012377787,0.046889414,0.072924361,0.315990193
1,0.922928317,0.878932702,0.943400584,0.933297121,0.025148104,0.190481451,0.268157438,0.313577347,0.202635659
1,1.20169378,1.138269093,1.190088943,1.152146269,0.437646829,0.096370083,0.136359751,0.038720805,0.290902532
1,1.02366408,0.971977139,1.025082816,0.961575677,0.109808525,0.078252747,0.059091533,0.081626678,0.671220517
1,1.160972739,1.297724934,1.133850148,1.293693187,0.385726939,0.167363138,0.054725834,0.389264661,0.002919428
1,1.069017465,1.047406423,1.120893853,1.02381811,0.215249146,0.136092633,0.034315188,5.82E-05,0.61428484
1,1.074487728,0.884114306,1.031115195,0.984609372,0.136328902,0.001625035,0.537445623,0.15137079,0.173229649
1,0.968742215,0.844498171,1.034140138,0.96089178,0.120221467,0.125965995,0.545019238,0.021014076,0.187779224
1,0.994375805,0.922910407,1.035697698,1.020471484,0.165594166,0.204040005,0.393860127,0.135047996,0.101457706
1,1.031121517,1.001049585,1.008254822,1.004966522,0.114081843,0.081977737,0.104519623,0.338137456,0.361283341
1,1.171088546,1.143134783,1.122924907,1.160224616,0.353040923,0.035231605,0.146972109,0.309804592,0.154950771
1,1.064747212,1.063982895,1.017503988,1.039889707,0.129481554,0.022413456,0.03600798,0.479502832,0.332594178
1,0.883905401,0.919903389,0.947454038,0.924828644,0.029789085,0.385303921,0.093107682,0.180961472,0.31083784
1,1.013027766,1.145822774,1.074055397,1.116453239,0.254016958,0.522105438,0.026246505,0.073725835,0.123905264
1,1.192847853,1.151058569,1.146606314,1.181884589,0.407430138,0.040683319,0.186305142,0.253369158,0.112212243
1,1.064806464,0.967190162,1.044396614,0.982258506,0.138791786,0.042284566,0.13841069,0.096624571,0.583888388
1,1.026524189,0.920265842,0.984987208,0.961748894,0.076322573,0.019219438,0.255799549,0.327162896,0.321495545
1,1.014966359,1.085508343,1.024016938,1.047366754,0.143708275,0.227970638,0.015308031,0.307668495,0.305344562
1,1.011435273,1.094239511,1.043557915,1.070680184,0.184250074,0.339988029,0.038824312,0.209511465,0.227426121
1,1.167560957,1.068369513,1.161463063,1.158218417,0.424489634,0.098356649,0.380711267,0.078769828,0.017672623
1,0.842259738,0.704918204,0.953872844,0.899831553,0.039209944,0.072630147,0.843528747,0.036579058,0.008052105
1,1.394899495,1.384019133,1.324846503,1.333238165,0.797562836,0.00331692,0.014114677,0.015621652,0.169383915
1,0.876839965,1.049837573,0.999804597,0.997102714,0.107268308,0.815818727,0.001511916,0.007934107,0.067466943
1,1.15341727,1.077075217,1.163688261,1.140057283,0.40633011,0.146614286,0.290981207,0.036247684,0.119826714
1,0.965191654,0.817279893,0.970312162,0.963116526,0.059725442,0.036267003,0.640111438,0.252891571,0.011004546
1,0.813904915,0.86270246,0.912388178,0.92175081,0.003734781,0.653281559,0.140362755,0.168333309,0.034287596
1,1.026726024,1.088389273,1.056865601,1.114371172,0.213536052,0.357054191,0.117679806,0.235465863,0.076264088
1,1.029025195,1.111372185,1.071009848,1.062835898,0.227851408,0.310096315,0.005786495,0.092657482,0.3636083
1,0.838918631,0.827061213,0.907554566,0.936006645,0.001994035,0.402302352,0.307903413,0.284864307,0.002935894
1,1.024859055,1.059419096,1.036953281,1.111932113,0.168222909,0.261279726,0.174855836,0.376790241,0.018851288
1,0.795443637,0.883080872,0.911261628,0.881595965,0.003389143,0.688202824,0.051889371,0.094785092,0.16173357
1,0.975952831,0.915258151,1.023702078,0.939164266,0.08783322,0.144094603,0.172598696,0.009071356,0.586402125
1,1.031026995,0.910978977,1.014269843,0.926073038,0.070444957,0.018265727,0.137644291,0.00071514,0.772929884
1,0.969007323,0.894784408,0.950173015,0.977357936,0.031113511,0.070197515,0.354897066,0.50965829,0.034133618
1,0.992662991,0.92310496,1.01375233,0.936604741,0.082745118,0.095652004,0.133292729,0.032648809,0.655661341
1,1.064363474,0.969962302,1.016511133,0.946273087,0.091380075,0.004229884,0.029664487,0.087845395,0.78688016
1,0.868971787,0.828043519,0.958544694,0.877279806,0.025146087,0.267899259,0.25172685,0.0048012,0.450426604
1,1.237918769,1.042723004,1.204253834,1.10542329,0.370109066,0.012046434,0.341528327,0.005717042,0.270599131
1,0.959584908,0.90659027,1.040110711,1.001642869,0.162504707,0.309276626,0.359156047,0.033589674,0.135472946
1,0.940361015,1.035005453,1.014987554,0.980430656,0.118915271,0.393852859,0.000625488,0.066946399,0.419659982
1,1.057432775,1.188764188,1.059818179,1.161416371,0.211232182,0.294730685,0.031969845,0.393023526,0.069043762
1,1.281905518,1.116753011,1.227867485,1.137942362,0.431516682,0.005710683,0.157885543,0.017603461,0.38728363
1,1.278038542,1.24678414,1.229498158,1.223445363,0.557701424,0.036805017,0.045925673,0.082483383,0.277084502
1,1.17869264,1.367885605,1.158693048,1.347519967,0.451503326,0.23253717,0.024322773,0.291376792,0.000259939
1,1.072190085,1.141308775,1.122283502,1.111488611,0.329895884,0.336205928,0.029971168,0.009917428,0.294009591
1,1.096096351,1.245402417,1.125990525,1.197737133,0.376002255,0.399175556,0.012360098,0.086004549,0.126457543
1,0.837040325,0.864953544,0.898361647,0.860384932,0.000184748,0.337871453,0.07248171,0.162771695,0.426690395
1,0.827697105,0.879763819,0.911340311,0.937763054,0.00323911,0.609802243,0.136966048,0.224330145,0.025662454
1,1.012592538,0.931544594,1.013720823,0.941377356,0.086985547,0.063577057,0.119338003,0.055615683,0.67448371
1,1.062222951,1.12975997,1.025690011,1.109101092,0.140019354,0.081741595,0.048507637,0.611424551,0.118306863
1,1.019131141,1.019683592,0.999096712,1.023799187,0.097563715,0.111484023,0.105495206,0.44867825,0.236778806
1,1.15990467,1.15801085,1.137846369,1.203779931,0.402567478,0.121660795,0.197744727,0.239306999,0.03872
1,0.840471137,0.958018307,0.969572323,0.969470494,0.058944904,0.864647907,0.0368003,0.036218555,0.003388333
1,1.047787749,1.201030313,1.047800737,1.201973838,0.1828896,0.316528494,0.035906823,0.464495562,0.000179521
1,1.017565761,0.986718811,1.025809825,1.046483871,0.150223039,0.180314685,0.257686406,0.305876564,0.105899306
1,0.954588108,1.083579972,0.951648624,1.047457805,0.03054184,0.265306323,0.018177596,0.61076481,0.075209431
1,0.72970253,0.629434298,0.899917971,0.83290013,0.000469483,0.234236982,0.751927176,0.006797239,0.006569121
1,1.35118359,1.531384618,1.295409733,1.448000904,0.836580489,0.061733173,0.00029704,0.044775083,0.056614215
1,1.199095038,1.085380903,1.162753443,1.101474013,0.347450678,0.029857568,0.141412436,0.062358135,0.418921183
1,0.993256892,0.838554644,0.95974709,0.978628887,0.043693872,0.010798285,0.565318374,0.380151062,3.84E-05
1,1.07697092,1.093620562,1.070417876,1.089022488,0.235070119,0.160730619,0.08252577,0.25261173,0.269061762
1,1.0620931,1.044422154,1.106801148,1.062163841,0.267341944,0.237822482,0.141846151,0.024960818,0.328028604
1,1.154097234,1.112053468,1.150087568,1.182219511,0.422706919,0.146523321,0.279144261,0.122199428,0.029426072
1,1.021542985,1.023659508,0.979935661,1.059609706,0.065228869,0.040072022,0.16855227,0.70412877,0.022018069
1,0.910190274,0.800984693,0.913686193,0.842251898,0.003775339,0.053975369,0.272307376,0.051938268,0.618003648
1,1.055372633,1.202260494,1.006792607,1.153319767,0.102746925,0.0333047,0.009964219,0.818324795,0.035659361
1,0.817015841,0.939417173,0.931351539,0.931732636,0.015151285,0.803559225,0.02728009,0.110547937,0.043461464
1,1.188502021,1.268473187,1.178684688,1.258418328,0.50553386,0.209800058,0.07049118,0.118180144,0.095994758
1,0.958283931,0.827448027,0.947023978,0.924957141,0.029428871,0.039776941,0.500783254,0.30915705,0.120853884
1,0.934831146,0.969462103,0.894568011,0.921365423,2.14E-07,0.027943777,0.001818928,0.639157426,0.331079655
1,0.765778047,0.745715396,0.901129959,0.833528681,0.000605119,0.494750717,0.308595303,0.021478795,0.174570066
1,1.039938523,1.079490836,1.030789731,1.053741504,0.156050544,0.153535089,0.034036657,0.345241506,0.311136204
1,1.092879517,1.082043928,1.046190811,1.05854611,0.183131328,0.025771677,0.037731283,0.384104271,0.369261441
1,1.121838455,1.111747521,1.112679937,1.116916051,0.315906136,0.138911999,0.109682114,0.164750348,0.270749403
1,1.165659846,1.209175892,1.125558047,1.230028255,0.370470314,0.077173124,0.126424195,0.397664593,0.028267774
1,1.057489003,0.894293783,1.029258766,0.996218582,0.1426954,0.016173017,0.51693064,0.191321636,0.132879307
1,0.911204311,0.889291405,0.917175306,0.914487846,0.005605671,0.169867211,0.172315527,0.389460495,0.262751096
1,1.209530795,1.252506549,1.198199869,1.229530377,0.524898584,0.163373738,0.048275435,0.060835931,0.202616312
1,1.240219671,1.220302848,1.219634929,1.217679157,0.544037554,0.107740087,0.09162644,0.039822863,0.216773056
1,1.210338371,1.358118569,1.154591627,1.297766659,0.438038936,0.03147761,0.006052787,0.448753423,0.075677243
1,0.939466701,0.967324852,0.971463058,0.979509936,0.057516333,0.301701481,0.113897926,0.301212997,0.225671263
1,0.878103612,0.972138793,0.968612867,0.965760475,0.055757869,0.59971977,0.05047449,0.134855191,0.159192681
1,0.868374118,0.941914385,0.986759099,0.909050273,0.054114004,0.446411921,0.014717337,0.004186753,0.480569986
1,1.084385329,1.050964851,1.077480102,1.130159892,0.261767208,0.139173138,0.282897791,0.295638172,0.020523692
1,0.976491966,1.054146912,0.989369383,1.089976754,0.079828437,0.313896377,0.109888766,0.49157461,0.004811811
1,1.033081617,1.083218458,1.05442359,1.12239907,0.206713679,0.314059628,0.143692317,0.289884098,0.045650278
1,1.22251557,1.080208698,1.17687353,1.083677331,0.321137412,0.006825179,0.099757264,0.01497525,0.557304894
1,1.034052918,1.05245301,1.007000515,1.057279506,0.10911313,0.100907687,0.105868382,0.534077408,0.150033393
1,0.941634795,1.09962958,0.933177507,1.074634234,0.014299036,0.273107725,0.017388333,0.690130328,0.005074579
1,0.969141633,1.047390074,1.05334513,1.035466003,0.194337365,0.486819068,0.054505393,0.021558695,0.24277948
1,1.040544558,1.050702303,1.070457913,1.07339526,0.233589322,0.271500737,0.144379742,0.134676477,0.215853722
1,1.027317995,1.042114879,1.095195549,1.009634497,0.192109981,0.209263094,0.019784277,0.000729968,0.57811268
1,1.060408578,1.161333023,1.061404298,1.146199746,0.21651842,0.265372118,0.052146596,0.3744194,0.091543466
1,0.988844008,0.917278751,0.953391356,0.958780833,0.034483212,0.036514551,0.245443097,0.49338751,0.19017163
1,0.79656586,0.776654371,0.89877432,0.882611523,0.000237183,0.481098747,0.326097074,0.142593815,0.049973181
1,1.377116475,1.469830783,1.310430477,1.399575172,0.839978384,0.013774562,0.003233009,0.041990919,0.101023127
1,1.34033164,1.422046071,1.282126294,1.388077816,0.779068291,0.04081269,0.039145511,0.076330734,0.064642775
1,1.053752312,1.003443427,1.058735657,1.082869672,0.21829769,0.153528262,0.315231865,0.254597563,0.05834462
1,0.796880881,0.70582451,0.941147337,0.859270683,0.014446911,0.260780789,0.614727964,8.08E-05,0.109963512
1,0.952775413,0.814393325,0.979797336,0.964077387,0.075062337,0.062803237,0.650946188,0.193916326,0.017271912
1,1.252200117,1.256460406,1.234594716,1.225681473,0.568885643,0.111104128,0.033712333,0.014183487,0.272114407
1,0.972090897,1.052511876,1.018478422,1.07500574,0.133871047,0.453848027,0.094494392,0.257580134,0.0602064
1,1.050640416,1.097822286,1.106432148,1.07296698,0.277952594,0.307590209,0.035915588,0.012997922,0.365543686
1,0.982619572,1.160260274,1.029204809,1.134353187,0.150649968,0.583134505,0.010721475,0.255098321,0.000395732
1,0.917468146,0.8805949,0.904860002,0.893499159,0.001210023,0.098137299,0.137080278,0.400507069,0.36306533
1,1.31836615,1.310115681,1.280862432,1.275652731,0.678858688,0.067484217,0.030690697,0.00049865,0.222467747
1,1.360019137,1.290027757,1.304654367,1.272738051,0.697611513,0.023570946,0.059381256,0.006480932,0.212955353
1,1.120701853,1.149308128,1.095984245,1.188792237,0.298678002,0.123739005,0.161372816,0.396777131,0.019433047
1,0.961410539,0.928616622,1.00915885,1.015176069,0.122405286,0.284678354,0.313524136,0.198363133,0.081029091
1,0.995660795,0.917630879,1.040711668,0.988860382,0.148127155,0.184481397,0.335002623,0.063700606,0.26868822
1,1.065207405,1.105349379,1.083787642,1.16945275,0.275812349,0.29081632,0.179375356,0.247630484,0.006365491
1,1.167342794,1.12276999,1.164165899,1.116406996,0.36989929,0.102413211,0.076406339,0.041092682,0.410188479
1,0.976205087,0.967243566,1.035406745,0.977850785,0.13306693,0.25706474,0.120075535,0.043366842,0.446425953
1,0.991378969,0.907065081,0.992194683,0.968657672,0.087928086,0.105703441,0.318594246,0.24313185,0.244642377
1,1.01987413,1.022975241,1.042085097,1.103772397,0.182918304,0.260690858,0.243963449,0.303540594,0.008886795
1,0.99692725,0.905025961,1.038919253,1.014641317,0.167762206,0.170405928,0.456654404,0.115418041,0.089759421
1,1.247441034,1.312967952,1.226655893,1.328407843,0.640109596,0.17000239,0.115433803,0.059243733,0.015210478
1,1.077596341,1.008430593,1.113414801,1.093879463,0.310839758,0.202330456,0.348217352,0.046422138,0.092190296
1,0.91442178,0.979311019,0.98804082,0.950503515,0.078882961,0.384007855,0.022898185,0.08855067,0.425660328
1,0.885060494,0.964360726,0.898134819,1.000987468,0.000146021,0.329035502,0.098135007,0.572680547,2.92E-06
1,1.071316875,0.934884755,1.028945397,0.952191649,0.101493613,0.006814743,0.146102114,0.056647019,0.688942511
1,1.258509282,1.208360685,1.237616962,1.182526493,0.511705252,0.065344897,0.038772525,0.009519992,0.374657333
1,1.127026821,1.191347227,1.083426946,1.129220009,0.264597942,0.048782524,0.000848244,0.396559902,0.289211389
1,0.962255139,1.079477539,0.977416575,1.097090755,0.061728148,0.372217158,0.059075866,0.504607156,0.002371672
1,0.823071567,0.794424771,0.902844473,0.917941611,0.000851749,0.393305143,0.365640636,0.237333078,0.002869394
1,0.824040596,0.859487584,0.934094752,0.940199877,0.017747577,0.664784623,0.173738002,0.125967675,0.017762123
1,1.066062864,0.936418328,1.084914093,1.01377034,0.197508022,0.084544673,0.39532694,0.036427191,0.286193173
1,1.022254151,1.066609227,1.07960918,1.081427977,0.254004839,0.391681814,0.111414686,0.054261397,0.188637263
1,1.108660906,1.141921561,1.081193522,1.1452279,0.263035532,0.114297927,0.101094824,0.39383837,0.127733346
1,1.295346241,1.440134908,1.230073706,1.368452738,0.647145382,0.005363517,0.002084036,0.25651182,0.088895245
1,1.034184197,0.905681839,0.995936203,0.944648434,0.080843128,0.018272247,0.247581026,0.177488302,0.475815296
1,0.886679375,0.912598023,0.975594941,0.911735652,0.051992988,0.362157452,0.082229053,0.035572111,0.468048396
1,1.001978781,0.933627303,1.075413222,1.060563171,0.247680127,0.276615239,0.438214831,0.01863194,0.018857862
1,1.09098446,1.072891004,1.062064014,1.140572071,0.221155351,0.084979818,0.232535964,0.454391431,0.006937435
1,0.870361915,1.016402258,0.958569998,0.998351157,0.041150717,0.743751809,0.016565887,0.18002632,0.018505266
1,1.264900418,1.195135575,1.23526004,1.176287672,0.500010166,0.047283858,0.051051161,0.019027923,0.382626892
1,0.964485272,1.026904052,0.98264816,1.041136161,0.070959954,0.313736758,0.100598028,0.430474304,0.084230956
1,1.074157184,0.963044788,1.074199007,0.984983008,0.150552768,0.044713967,0.163676329,0.0099418,0.631115136
1,1.14811269,1.018689934,1.165331371,1.088221661,0.336190543,0.09026774,0.350082495,0.007395149,0.216064074
1,1.297953147,1.144900667,1.242752285,1.196221675,0.541581245,0.014059932,0.277146112,0.050660923,0.116551788
1,1.017962018,1.009629259,1.045156217,1.007976985,0.162880545,0.195166695,0.08628619,0.106531896,0.449134674
1,0.912092735,0.782992007,0.970239256,0.887297817,0.033708341,0.086377623,0.546670406,0.004717893,0.328525737
1,0.851056355,0.790735811,0.905908565,0.909130278,0.001556879,0.244362538,0.446406263,0.290229256,0.017445064
1,1.145284773,1.288057545,1.154493012,1.279164463,0.451947851,0.345009376,0.047871514,0.12598524,0.02918602
1,1.010944901,1.151998262,1.072598254,1.157401091,0.250333483,0.603439146,0.039740529,0.093784772,0.012702071
1,0.949529154,0.935294893,1.005079693,0.919912516,0.064501277,0.162558558,0.045559417,0.005057669,0.722323078
1,1.005427778,0.977825923,0.97186688,1.036091678,0.055336246,0.057203105,0.233868797,0.637339311,0.016252541
1,0.926749342,0.807762912,0.91384758,0.843314247,0.003919434,0.03111331,0.244647459,0.062745432,0.657574365
1,1.079076854,0.997685816,1.093302478,1.041039126,0.232816878,0.125735031,0.241066925,0.063638205,0.336742961
1,0.96922203,0.890130948,0.984147502,0.941326381,0.071169464,0.127248409,0.281294958,0.159466336,0.360820834
1,1.008031957,1.03244558,1.060214017,0.979448003,0.142328549,0.171547712,0.001029562,0.012593849,0.672500328
1,1.271241037,1.295388766,1.245325351,1.266086644,0.625333106,0.110792364,0.038624395,0.023048352,0.202201783
1,1.133427827,1.123537029,1.15384967,1.147028709,0.399503004,0.221195103,0.154888822,0.034028813,0.190384258
1,0.860820662,0.803004473,0.940955423,0.938236364,0.024436389,0.30787002,0.455653281,0.199519364,0.012520946
1,1.086883116,0.907106301,1.054454493,0.98522085,0.148976305,0.009103045,0.441279992,0.078594703,0.322045956
1,1.212527339,1.020243263,1.200828204,1.119340931,0.402646739,0.024764463,0.501539644,0.011062114,0.059987039
1,1.011378153,0.941670736,0.961194115,0.90173726,0.037647091,0.001374944,0.006229715,0.154186635,0.800561615
1,1.122463998,1.104013137,1.135727315,1.123709982,0.35477969,0.190793776,0.148364021,0.067975854,0.238086659
1,1.319762414,1.123209858,1.256211216,1.177104164,0.516602857,0.002760936,0.292111367,0.025653814,0.162871027
1,0.877157213,0.809016376,0.906646479,0.905801753,0.001719799,0.174509368,0.420644145,0.346187319,0.056939369
1,1.110510106,1.270251395,1.121391174,1.220889067,0.362808151,0.338287037,0.01178855,0.19190476,0.095211501
1,1.150634637,1.162304426,1.10847617,1.112119792,0.302617061,0.042323321,0.006198834,0.244546372,0.404314412
1,0.823980806,0.82988096,0.900134197,0.871962958,0.000391705,0.414744538,0.188856387,0.169230758,0.226776612
1,0.931161073,0.867478122,0.909807879,0.933172313,0.002560575,0.067184055,0.31556713,0.55259248,0.06209576
1,0.800721324,0.809661285,0.939398252,0.896202307,0.02420795,0.631887141,0.232918279,0.032322869,0.078663761
1,0.899910101,0.962607001,0.911825701,0.984874583,0.003146456,0.300120163,0.108454723,0.551530048,0.036748609
1,0.891258658,1.023202802,0.909419774,1.018622579,0.002307256,0.417290387,0.032055202,0.541008251,0.007338904
1,0.984029283,1.072656591,0.960073688,1.081401437,0.039108456,0.142059232,0.078013638,0.736445541,0.004373132
1,0.882434923,1.070742321,0.951647637,1.014249281,0.032262871,0.691267607,0.000458688,0.261950519,0.014060315
1,0.998177194,1.162492654,0.966819969,1.123844365,0.046052634,0.132606427,0.014382665,0.798318458,0.008639816
1,0.770813043,0.862532329,0.914906783,0.887185367,0.005132028,0.883356015,0.056228108,0.043545969,0.01173788
1,0.939884569,0.796999534,0.939008283,0.907035531,0.021951623,0.03390448,0.575687877,0.250784728,0.117671292
1,0.871522004,0.73280585,0.924348127,0.896835909,0.010810403,0.054739625,0.749758109,0.17475909,0.009932772
1,1.071643389,1.016643778,1.074820351,1.122674478,0.259371315,0.145325797,0.349392922,0.243001635,0.002908331
1,1.233591421,1.202646526,1.189304626,1.208522375,0.492739392,0.051483707,0.115432358,0.152462868,0.187881675
1,0.928848237,1.003778173,1.033773694,0.976709906,0.13366591,0.460307417,0.027216302,0.001372776,0.377437596
1,1.032565036,1.080135471,1.077427648,1.097578237,0.256033244,0.36989164,0.114783026,0.102706932,0.156585158
1,0.873243871,1.035256764,0.955487141,0.979858281,0.037614409,0.657760321,0.000456311,0.197687491,0.106481468
1,1.155585,1.37874695,1.130324232,1.316765318,0.372517756,0.211363372,0.004043408,0.402655827,0.009419637
1,1.141223041,1.162000303,1.104364025,1.121259647,0.301717294,0.061828212,0.015407003,0.267622795,0.353424696
1,1.24518096,1.172154236,1.185988377,1.105699549,0.359661987,0.00266661,7.66E-06,0.039950426,0.597713314
1,1.270383119,1.21453835,1.23914767,1.228184675,0.57890468,0.075720676,0.13770637,0.035077752,0.172590523
1,0.917244003,0.787097552,0.942644326,0.897465594,0.025748191,0.067996268,0.571987412,0.169014864,0.165253264
1,1.102777021,0.962370895,1.106818922,1.082682331,0.294800218,0.066950945,0.528392405,0.091344706,0.018511726
1,1.321000856,1.109106701,1.280179984,1.180791114,0.533012343,0.011084264,0.375409585,0.001001647,0.07949216
1,1.290265933,1.204258731,1.226377217,1.144333665,0.438791539,0.001281933,0.001718084,0.030847333,0.52736111
1,0.920256476,0.827585882,0.976770526,0.942691489,0.067553623,0.181784542,0.495789658,0.137769329,0.117102848
1,0.979946488,1.086489911,0.990473841,1.025122593,0.083148412,0.252559641,1.67E-05,0.395239605,0.269035678
1,1.304289488,1.492701884,1.269681073,1.432901459,0.771676337,0.161636686,0.011380539,0.018289011,0.037017427
1,0.852761065,0.975200956,0.984017418,0.979459519,0.08171571,0.856194877,0.033502314,0.010242371,0.018344728
1,0.856794456,0.743559649,0.938832465,0.892274099,0.023423456,0.145501463,0.658476932,0.103425351,0.069172798
1,0.887945053,0.905262151,1.003012664,0.979808107,0.111175294,0.569467453,0.209703307,0.018293553,0.091360393
1,0.894517943,0.911725526,0.943110527,0.926271021,0.025043361,0.325775062,0.122541327,0.230029118,0.296611132
1,1.191654109,1.367531373,1.143902615,1.305246875,0.407537724,0.07262403,0.005177917,0.467357227,0.047303101
1,1.132189684,1.294438493,1.126567887,1.279447984,0.369483522,0.290372986,0.034841937,0.295423784,0.009877771
1,1.106926259,1.165048825,1.069854904,1.136519005,0.234748305,0.078762108,0.034522302,0.462671133,0.189296151
1,1.024569077,1.208609524,1.030831933,1.149142107,0.149671389,0.344608667,0.002337429,0.452564065,0.050818449
1,1.055832003,1.03396429,1.08170173,1.110329445,0.270213261,0.241820648,0.274492322,0.160659819,0.05281395
1,0.93705198,0.973470001,0.93791257,0.987412223,0.018746887,0.217153842,0.116175342,0.538283067,0.109640862
1,0.894283604,0.799579019,0.944070443,0.876750349,0.02179766,0.143407326,0.402996515,0.057381141,0.374417358
1,1.284656682,1.157428377,1.241142276,1.197784794,0.541911312,0.033529235,0.231384068,0.038835125,0.154340261
1,0.92246401,0.777313525,0.917130457,0.898562021,0.005924982,0.025520448,0.610958339,0.306145162,0.051451069
1,1.212860618,1.360237541,1.209284514,1.286777215,0.581205815,0.239223801,0.000367487,0.028173969,0.151028928
1,1.258768911,1.391214364,1.223188267,1.389998402,0.640374384,0.13742673,0.06503801,0.156163156,0.00099772
1,0.986091244,0.977284818,0.979299205,1.031976253,0.066415049,0.152347038,0.225078882,0.518948378,0.037210653
1,1.002384239,1.090815676,1.031575267,1.036647098,0.157708233,0.2842728,0.001817666,0.199271159,0.356930142
1,1.104788574,1.247707212,1.124916739,1.238560336,0.373779368,0.396504866,0.044042766,0.153382392,0.032290609
1,0.998412704,1.038207148,1.071286919,1.07363533,0.240610177,0.453915887,0.143300109,0.029012693,0.133161134
1,0.950253415,1.118059826,0.99069194,1.054138436,0.083228902,0.472825008,1.30E-08,0.332843885,0.111102191
1,0.935545736,1.011803992,0.969661003,0.965689057,0.055217224,0.292908236,0.0041999,0.264609573,0.383065067
